"","Date","Count","Order","Family","Guild","Genus","stage","farm","family_english","date","julian_date"
"710","6/30/18",1,"雙翅目","稈蠅科","掠食者","Anatrichus","乳熟期","LO1","Chloropidae",2018-06-30,181
"711","4/20/18",1,"膜翅目","小繭蜂科","擬寄生者","cotesia","分糵盛期","LO1","Braconidae",2018-04-20,110
"712","4/20/18",1,"膜翅目","纓小蜂科","擬寄生者","gonatocerus","分糵盛期","LO1","Mymaridae",2018-04-20,110
"713","4/2/18",2,"雙翅目","長足虻科","掠食者","Medetera","分糵盛期","LO1","Dolichopodidae",2018-04-02,92
"714","4/2/18",1,"雙翅目","桿蠅科","中性物種","Mepachymerus","分糵盛期","LO1","Chloropidae",2018-04-02,92
"715","4/20/18",5,"雙翅目","稈蠅科","中性物種","Mepachymerus","分糵盛期","LO1","Chloropidae",2018-04-20,110
"716","4/2/18",22,"雙翅目","渚蠅科","中性物種","Psilopa","分糵盛期","LO1","Ephydridae",2018-04-02,92
"717","4/20/18",6,"雙翅目","渚蠅科","中性物種","Psilopa","分糵盛期","LO1","Ephydridae",2018-04-20,110
"718","5/3/18",21,"雙翅目","渚蠅科","中性物種","Psilopa","分糵盛期","LO1","Ephydridae",2018-05-03,123
"719","4/20/18",1,"膜翅目","釉小蜂科","擬寄生者","tetrastichus","分糵盛期","LO1","Eulophidae",2018-04-20,110
"720","4/20/18",1,"半翅目","花椿科","掠食者","小黑花椿象","分糵盛期","LO1","Anthocoridae",2018-04-20,110
"721","5/18/18",2,"半翅目","花椿科","掠食者","小黑花椿象","孕穗期","LO1","Anthocoridae",2018-05-18,138
"722","6/2/18",1,"半翅目","花椿科","掠食者","小黑花椿象","孕穗期","LO1","Anthocoridae",2018-06-02,153
"723","6/30/18",1,"蜘蛛目","長腳蛛科","掠食者","方網","乳熟期","LO1","Tetragnathidae",2018-06-30,181
"724","4/20/18",1,"蜘蛛目","長腳蛛科","掠食者","日本長腳蛛","分糵盛期","LO1","Tetragnathidae",2018-04-20,110
"725","5/3/18",1,"蜘蛛目","長腳蛛科","掠食者","日本長腳蛛","分糵盛期","LO1","Tetragnathidae",2018-05-03,123
"726","4/20/18",152,"雙翅目","蠓科","中性物種","毛蠓","分糵盛期","LO1","Ceratopogonidae",2018-04-20,110
"727","4/20/18",1,"鞘翅目","象鼻蟲科","稻害者","水稻水象鼻蟲","分糵盛期","LO1","Curculionidae",2018-04-20,110
"728","4/20/18",3,"蜘蛛目","長腳蛛科","掠食者","爪哇長腳蛛","分糵盛期","LO1","Tetragnathidae",2018-04-20,110
"729","6/30/18",1,"直翅目","蝗科","稻害者","台灣稻蝗","乳熟期","LO1","Acrididae",2018-06-30,181
"730","4/2/18",1,"雙翅目","蠓科","掠食者","尼蠓","分糵盛期","LO1","Ceratopogonidae",2018-04-02,92
"731","5/18/18",8,"雙翅目","蠓科","掠食者","尼蠓","孕穗期","LO1","Ceratopogonidae",2018-05-18,138
"732","5/3/18",1,"半翅目","飛蝨科","稻害者","白背飛蝨","分糵盛期","LO1","Cixiidae",2018-05-03,123
"733","5/18/18",2,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LO1","Delphacidae",2018-05-18,138
"734","6/2/18",4,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LO1","Delphacidae",2018-06-02,153
"735","6/16/18",9,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LO1","Delphacidae",2018-06-16,167
"736","6/30/18",3,"半翅目","稻蝨科","稻害者","白背飛蝨","乳熟期","LO1","Delphacidae",2018-06-30,181
"737","4/2/18",9,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","LO1","Chironomidae",2018-04-02,92
"738","4/20/18",30,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","LO1","Chironomidae",2018-04-20,110
"739","5/18/18",30,"雙翅目","搖蚊科","中性物種","池畔搖蚊","孕穗期","LO1","Chironomidae",2018-05-18,138
"740","3/15/18",2,"雙翅目","搖蚊科","中性物種","池畔搖蚊","插秧","LO1","Chironomidae",2018-03-15,74
"741","6/2/18",1,"雙翅目","搖蚊科","中性物種","克利搖蚊","孕穗期","LO1","Chironomidae",2018-06-02,153
"742","6/16/18",1,"雙翅目","搖蚊科","中性物種","克利搖蚊","孕穗期","LO1","Chironomidae",2018-06-16,167
"743","6/16/18",1,"雙翅目","渚蠅科","掠食者","泥渚蠅","孕穗期","LO1","Ephydridae",2018-06-16,167
"744","5/18/18",19,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","LO1","Sciomyzidae",2018-05-18,138
"745","6/16/18",4,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","LO1","Sciomyzidae",2018-06-16,167
"746","6/30/18",2,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","LO1","Sciomyzidae",2018-06-30,181
"747","5/3/18",1,"鞘翅目","隱翅蟲科","掠食者","紅胸隱翅蟲","分糵盛期","LO1","Staphylinidae",2018-05-03,123
"748","4/2/18",1,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","分糵盛期","LO1","Cicadellidae",2018-04-02,92
"749","5/3/18",3,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","分糵盛期","LO1","Cicadellidae",2018-05-03,123
"750","5/18/18",2,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","LO1","Cicadellidae",2018-05-18,138
"751","6/2/18",11,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","LO1","Cicadellidae",2018-06-02,153
"752","6/16/18",16,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","LO1","Cicadellidae",2018-06-16,167
"753","6/30/18",106,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","乳熟期","LO1","Cicadellidae",2018-06-30,181
"754","5/3/18",1,"膜翅目","緣腹細蜂科","擬寄生者","粒卵蜂","分糵盛期","LO1","Scelionidae",2018-05-03,123
"755","5/18/18",5,"半翅目","稻蝨科","稻害者","斑飛蝨","孕穗期","LO1","Delphacidae",2018-05-18,138
"756","6/16/18",30,"半翅目","稻蝨科","稻害者","斑飛蝨","孕穗期","LO1","Delphacidae",2018-06-16,167
"757","4/20/18",4,"蜘蛛目","長腳蛛科","掠食者","華麗長腳蛛","分糵盛期","LO1","Tetragnathidae",2018-04-20,110
"758","6/30/18",1,"蜘蛛目","長腳蛛科","掠食者","華麗長腳蛛","乳熟期","LO1","Tetragnathidae",2018-06-30,181
"759","6/30/18",2,"直翅目","蟋蟀科","植食者","黑脛草蟋","乳熟期","LO1","Gryllidae",2018-06-30,181
"760","6/30/18",5,"膜翅目","蟻科","中性物種","黑棘蟻","乳熟期","LO1","Formicidae",2018-06-30,181
"761","6/16/18",4,"半翅目","蔓椿科","稻害者","稻赤蔓椿","孕穗期","LO1","Pentatomidae",2018-06-16,167
"762","6/30/18",10,"半翅目","蔓椿科","稻害者","稻赤蔓椿","乳熟期","LO1","Pentatomidae",2018-06-30,181
"763","4/20/18",2,"半翅目","稻蝨科","稻害者","褐飛蝨","分糵盛期","LO1","Delphacidae",2018-04-20,110
"764","5/18/18",2,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","LO1","Coccinellidae",2018-05-18,138
"765","6/2/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","LO1","Coccinellidae",2018-06-02,153
"766","6/16/18",2,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","LO1","Coccinellidae",2018-06-16,167
"767","4/2/18",1442,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","LO1","Chironomidae",2018-04-02,92
"768","4/20/18",2,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","LO1","Chironomidae",2018-04-20,110
"769","3/15/18",4,"雙翅目","搖蚊科","中性物種","隱搖蚊","插秧","LO1","Chironomidae",2018-03-15,74
"770","4/20/18",12,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵盛期","LO1","Chironomidae",2018-04-20,110
"771","5/18/18",12,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","孕穗期","LO1","Chironomidae",2018-05-18,138
"772","6/2/18",1,"膜翅目","小繭蜂科","擬寄生者","","孕穗期","LO1","Braconidae",2018-06-02,153
"773","4/20/18",2,"雙翅目","日蠅科","中性物種","","分糵盛期","LO1","Heleomyzidae",2018-04-20,110
"774","5/18/18",3,"雙翅目","日蠅科","中性物種","","孕穗期","LO1","Heleomyzidae",2018-05-18,138
"775","6/30/18",1,"膜翅目","赤眼蜂科","擬寄生者","","乳熟期","LO1","Trichogrammatidae",2018-06-30,181
"776","5/18/18",1,"膜翅目","金小蜂科","擬寄生者","","孕穗期","LO1","Pteromalidae",2018-05-18,138
"777","4/20/18",3,"蜘蛛目","金蛛科","掠食者","","分糵盛期","LO1","Araneidae",2018-04-20,110
"778","5/18/18",2,"蜘蛛目","金蛛科","掠食者","","孕穗期","LO1","Araneidae",2018-05-18,138
"779","6/2/18",1,"蜘蛛目","金蛛科","掠食者","","孕穗期","LO1","Araneidae",2018-06-02,153
"780","5/18/18",2,"蜘蛛目","長腳蛛科","掠食者","","孕穗期","LO1","Tetragnathidae",2018-05-18,138
"781","6/16/18",1,"蜘蛛目","紅螯蛛科","掠食者","","孕穗期","LO1","Cheiracanthiidae",2018-06-16,167
"782","5/18/18",1,"膜翅目","姬蜂科","擬寄生者","","孕穗期","LO1","Ichneumonidae",2018-05-18,138
"783","6/2/18",1,"膜翅目","姬蜂科","擬寄生者","","孕穗期","LO1","Ichneumonidae",2018-06-02,153
"784","4/20/18",7,"毛翅目","紋石蛾科","掠食者","","分糵盛期","LO1","Hydropsychidae",2018-04-20,110
"785","6/16/18",1,"脈翅目","草蛉科","掠食者","","孕穗期","LO1","Chrysopidae",2018-06-16,167
"786","4/20/18",2,"雙翅目","蚊科","中性物種","","分糵盛期","LO1","Culicidae",2018-04-20,110
"787","6/2/18",2,"雙翅目","蚊科","中性物種","","孕穗期","LO1","Culicidae",2018-06-02,153
"788","6/16/18",2,"雙翅目","蚊科","中性物種","","孕穗期","LO1","Culicidae",2018-06-16,167
"789","6/16/18",2,"雙翅目","渚蠅科","中性物種","","孕穗期","LO1","Ephydridae",2018-06-16,167
"790","5/18/18",1,"蜘蛛目","袋蛛科","掠食者","","孕穗期","LO1","Clubionidae ",2018-05-18,138
"791","6/30/18",1,"蜘蛛目","袋蛛科","掠食者","","乳熟期","LO1","Clubionidae ",2018-06-30,181
"792","5/18/18",13,"雙翅目","稈蠅科","中性物種","","孕穗期","LO1","Chloropidae",2018-05-18,138
"793","6/2/18",2,"雙翅目","稈蠅科","中性物種","","孕穗期","LO1","Chloropidae",2018-06-02,153
"794","6/16/18",1,"雙翅目","稈蠅科","中性物種","","孕穗期","LO1","Chloropidae",2018-06-16,167
"795","6/30/18",4,"雙翅目","稈蠅科","中性物種","","乳熟期","LO1","Chloropidae",2018-06-30,181
"796","6/16/18",1,"膜翅目","跳小蜂科","擬寄生者","","孕穗期","LO1","Encyrtidae",2018-06-16,167
"797","6/30/18",24,"鞘翅目","瓢蟲科","掠食者","","乳熟期","LO1","Coccinellidae",2018-06-30,181
"798","6/30/18",1,"雙翅目","縞蠅科","中性物種","","乳熟期","LO1","Lauxaniidae",2018-06-30,181
"799","6/30/18",1,"鱗翅目","螟蛾科","稻害者","","乳熟期","LO1","Pyralidae",2018-06-30,181
"800","4/20/18",1,"蜘蛛目","貓蛛科","掠食者","","分糵盛期","LO1","Oxyopidae",2018-04-20,110
"801","6/30/18",1,"蜘蛛目","貓蛛科","掠食者","","乳熟期","LO1","Oxyopidae",2018-06-30,181
"802","6/30/18",1,"雙翅目","頭蠅科","擬寄生者","","乳熟期","LO1","Pipunculidae",2018-06-30,181
"803","4/20/18",2,"雙翅目","糞蠅科","中性物種","","分糵盛期","LO1","Scathophagidae",2018-04-20,110
"804","5/18/18",1,"蜘蛛目","蟹蛛科","掠食者","","孕穗期","LO1","Thomisidae",2018-05-18,138
"805","6/16/18",1,"蜘蛛目","蟹蛛科","掠食者","","孕穗期","LO1","Thomisidae",2018-06-16,167
"806","6/30/18",2,"蜘蛛目","蟹蛛科","掠食者","","乳熟期","LO1","Thomisidae",2018-06-30,181
"807","6/30/18",2,"雙翅目","蠓科","掠食者","","乳熟期","LO1","Ceratopogonidae",2018-06-30,181
"808","4/20/18",2,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","LO2","Delphacidae",2018-04-20,110
"809","5/18/18",5,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LO2","Delphacidae",2018-05-18,138
"810","6/2/18",13,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LO2","Delphacidae",2018-06-02,153
"811","4/20/18",510,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","LO2","Chironomidae",2018-04-20,110
"812","4/2/18",18,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵期","LO2","Chironomidae",2018-04-02,92
"813","6/16/18",1,"雙翅目","搖蚊科","中性物種","池畔搖蚊","乳熟期","LO2","Chironomidae",2018-06-16,167
"814","6/30/18",1,"雙翅目","搖蚊科","中性物種","池畔搖蚊","乳熟期","LO2","Chironomidae",2018-06-30,181
"815","4/20/18",15,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","LO2","Chironomidae",2018-04-20,110
"816","5/3/18",1,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","LO2","Chironomidae",2018-05-03,123
"817","4/2/18",38,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵期","LO2","Chironomidae",2018-04-02,92
"818","5/18/18",14,"雙翅目","搖蚊科","中性物種","克利搖蚊","孕穗期","LO2","Chironomidae",2018-05-18,138
"819","6/2/18",1,"雙翅目","搖蚊科","中性物種","克利搖蚊","孕穗期","LO2","Chironomidae",2018-06-02,153
"820","6/16/18",3,"雙翅目","搖蚊科","中性物種","克利搖蚊","乳熟期","LO2","Chironomidae",2018-06-16,167
"821","6/2/18",1,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","LO2","Sciomyzidae",2018-06-02,153
"822","6/16/18",4,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","LO2","Sciomyzidae",2018-06-16,167
"823","6/30/18",1,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","LO2","Sciomyzidae",2018-06-30,181
"824","4/2/18",1,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","分糵期","LO2","Cicadellidae",2018-04-02,92
"825","5/18/18",7,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","LO2","Cicadellidae",2018-05-18,138
"826","5/18/18",3,"纓翅目","薊馬科","稻害者","稻薊馬","孕穗期","LO2","Thripidae",2018-05-18,138
"827","4/2/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","分糵期","LO2","Coccinellidae",2018-04-02,92
"828","5/18/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","LO2","Coccinellidae",2018-05-18,138
"829","4/20/18",30,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","LO2","Chironomidae",2018-04-20,110
"830","4/2/18",83,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵期","LO2","Chironomidae",2018-04-02,92
"831","4/2/18",1,"雙翅目","搖蚊科","中性物種","隱搖蚊2","分糵期","LO2","Chironomidae",2018-04-02,92
"832","4/20/18",9,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵盛期","LO2","Chironomidae",2018-04-20,110
"833","4/2/18",20,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵期","LO2","Chironomidae",2018-04-02,92
"834","5/18/18",3,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","孕穗期","LO2","Chironomidae",2018-05-18,138
"835","6/2/18",3,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","孕穗期","LO2","Chironomidae",2018-06-02,153
"836","6/30/18",2,"膜翅目","小繭蜂科","擬寄生者","","乳熟期","LO2","Braconidae",2018-06-30,181
"837","4/2/18",1,"雙翅目","日蠅科","中性物種","","分糵期","LO2","Heleomyzidae",2018-04-02,92
"838","6/2/18",3,"雙翅目","日蠅科","中性物種","","孕穗期","LO2","Heleomyzidae",2018-06-02,153
"839","6/16/18",2,"雙翅目","日蠅科","中性物種","","乳熟期","LO2","Heleomyzidae",2018-06-16,167
"840","6/30/18",2,"雙翅目","日蠅科","中性物種","","乳熟期","LO2","Heleomyzidae",2018-06-30,181
"841","4/20/18",3,"半翅目","木蝨科","植食者","","分糵盛期","LO2","Psyllidae",2018-04-20,110
"842","5/3/18",1,"半翅目","木蝨科","植食者","","分糵盛期","LO2","Psyllidae",2018-05-03,123
"843","6/30/18",1,"雙翅目","毛蚋科","中性物種","","乳熟期","LO2","Bibionidae",2018-06-30,181
"844","4/2/18",1,"鞘翅目","出尾水蟲科","中性物種","","分糵期","LO2","Nitidulidae",2018-04-02,92
"845","4/20/18",1,"蜉蝣目","四節蜉蝣科","中性物種","","分糵盛期","LO2","Baetidae",2018-04-20,110
"846","6/16/18",1,"蜘蛛目","皿網蛛科","掠食者","","乳熟期","LO2","Linyphiidae",2018-06-16,167
"847","4/2/18",1,"鞘翅目","步行蟲科","掠食者","","分糵期","LO2","Carabidae",2018-04-02,92
"848","6/16/18",1,"雙翅目","果實蠅科","中性物種","","乳熟期","LO2","Tephritidae",2018-06-16,167
"849","4/20/18",2,"半翅目","花椿科","掠食者","","分糵盛期","LO2","Anthocoridae",2018-04-20,110
"850","6/16/18",3,"半翅目","花椿科","掠食者","","乳熟期","LO2","Anthocoridae",2018-06-16,167
"851","6/2/18",1,"雙翅目","花蠅科","中性物種","","孕穗期","LO2","Anthomyiidae",2018-06-02,153
"852","4/20/18",4,"膜翅目","金小蜂科","擬寄生者","","分糵盛期","LO2","Pteromalidae",2018-04-20,110
"853","5/18/18",1,"膜翅目","金小蜂科","擬寄生者","","孕穗期","LO2","Pteromalidae",2018-05-18,138
"854","6/16/18",1,"膜翅目","金小蜂科","擬寄生者","","乳熟期","LO2","Pteromalidae",2018-06-16,167
"855","5/18/18",1,"鞘翅目","金花蟲科","植食者","","孕穗期","LO2","Chrysomelidae",2018-05-18,138
"856","4/20/18",8,"蜘蛛目","金蛛科","掠食者","","分糵盛期","LO2","Araneidae",2018-04-20,110
"857","5/18/18",3,"蜘蛛目","金蛛科","掠食者","","孕穗期","LO2","Araneidae",2018-05-18,138
"858","4/20/18",2,"雙翅目","長足虻科","掠食者","","分糵盛期","LO2","Dolichopodidae",2018-04-20,110
"859","5/18/18",1,"雙翅目","長足虻科","掠食者","","孕穗期","LO2","Dolichopodidae",2018-05-18,138
"860","5/18/18",1,"蜘蛛目","紅螯蛛科","掠食者","","孕穗期","LO2","Cheiracanthiidae",2018-05-18,138
"861","5/3/18",1,"半翅目","飛蝨科","稻害者","","分糵盛期","LO2","Cixiidae",2018-05-03,123
"862","4/20/18",2,"毛翅目","姬石蛾科","掠食者","","分糵盛期","LO2","Hydroptilidae",2018-04-20,110
"863","6/30/18",1,"蜘蛛目","狼蛛科","掠食者","","乳熟期","LO2","Lycosidae",2018-06-30,181
"864","4/20/18",1,"雙翅目","蚊科","中性物種","","分糵盛期","LO2","Culicidae",2018-04-20,110
"865","4/20/18",2,"半翅目","蚜科","稻害者","","分糵盛期","LO2","Aphididae",2018-04-20,110
"866","5/3/18",1,"半翅目","蚜科","植食者","","分糵盛期","LO2","Aphididae",2018-05-03,123
"867","6/2/18",1,"雙翅目","寄蠅科","擬寄生者","","孕穗期","LO2","Tachinidae",2018-06-02,153
"868","4/20/18",5,"雙翅目","渚蠅科","中性物種","","分糵盛期","LO2","Ephydridae",2018-04-20,110
"869","5/3/18",2,"雙翅目","渚蠅科","中性物種","","分糵盛期","LO2","Ephydridae",2018-05-03,123
"870","3/15/18",1,"雙翅目","渚蠅科","中性物種","","分糵期","LO2","Ephydridae",2018-03-15,74
"871","3/15/18",5,"雙翅目","搖蚊科","中性物種","","分糵期","LO2","Chironomidae",2018-03-15,74
"872","6/16/18",17,"半翅目","葉蟬科","稻害者","","乳熟期","LO2","Cicadellidae",2018-06-16,167
"873","6/30/18",43,"半翅目","葉蟬科","稻害者","","乳熟期","LO2","Cicadellidae",2018-06-30,181
"874","4/20/18",1,"纓翅目","管薊馬科","稻害者","","分糵盛期","LO2","Phlaeothripidae",2018-04-20,110
"875","4/20/18",1,"雙翅目","網蚊科","中性物種","","分糵盛期","LO2","Blephariceridae",2018-04-20,110
"876","6/16/18",98,"半翅目","稻蝨科","稻害者","","乳熟期","LO2","Delphacidae",2018-06-16,167
"877","6/30/18",8,"半翅目","稻蝨科","稻害者","","乳熟期","LO2","Delphacidae",2018-06-30,181
"878","6/16/18",1,"膜翅目","緣腹細蜂科","擬寄生者","","乳熟期","LO2","Scelionidae",2018-06-16,167
"879","6/30/18",2,"鞘翅目","瓢蟲科","掠食者","","乳熟期","LO2","Coccinellidae",2018-06-30,181
"880","5/18/18",1,"蜘蛛目","貓蛛科","掠食者","","孕穗期","LO2","Oxyopidae",2018-05-18,138
"881","6/30/18",1,"蜘蛛目","貓蛛科","掠食者","","乳熟期","LO2","Oxyopidae",2018-06-30,181
"882","6/16/18",1,"雙翅目","頭蠅科","擬寄生者","","乳熟期","LO2","Pipunculidae",2018-06-16,167
"883","6/30/18",1,"雙翅目","頭蠅科","擬寄生者","","乳熟期","LO2","Pipunculidae",2018-06-30,181
"884","6/30/18",1,"雙翅目","糞蠅科","中性物種","","乳熟期","LO2","Scathophagidae",2018-06-30,181
"885","4/20/18",1,"纓翅目","薊馬科","稻害者","","分糵盛期","LO2","Thripidae",2018-04-20,110
"886","4/2/18",2,"鞘翅目","隱翅蟲科","掠食者","","分糵期","LO2","Staphylinidae",2018-04-02,92
"887","5/3/18",1,"蜘蛛目","蟹蛛科","掠食者","","分糵盛期","LO2","Thomisidae",2018-05-03,123
"888","6/16/18",1,"膜翅目","蟻科","掠食者","","乳熟期","LO2","Formicidae",2018-06-16,167
"889","5/18/18",1,"雙翅目","蠓科","中性物種","","孕穗期","LO2","Ceratopogonidae",2018-05-18,138
"890","6/16/18",1,"膜翅目","鐮蜂科","擬寄生者","","乳熟期","LO2","Dryinidae",2018-06-16,167
"891","3/15/18",4,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵期","LO3","Chironomidae",2018-03-15,74
"892","6/30/18",1,"雙翅目","稈蠅科","掠食者","Anatrichus","乳熟期","LO3","Chloropidae",2018-06-30,181
"893","4/20/18",3,"雙翅目","長足虻科","掠食者","medetera","分糵盛期","LO3","Dolichopodidae",2018-04-20,110
"894","4/2/18",2,"雙翅目","稈蠅科","中性物種","Mepachymerus","分糵期","LO3","Chloropidae",2018-04-02,92
"895","4/20/18",112,"雙翅目","渚蠅科","中性物種","psilopa","分糵盛期","LO3","Ephydridae",2018-04-20,110
"896","5/3/18",6,"雙翅目","渚蠅科","中性物種","psilopa","分糵盛期","LO3","Ephydridae",2018-05-03,123
"897","4/20/18",18,"雙翅目","搖蚊科","中性物種","小刺搖蚊","分糵盛期","LO3","Chironomidae",2018-04-20,110
"898","4/2/18",1011,"雙翅目","搖蚊科","中性物種","小刺搖蚊","分糵期","LO3","Chironomidae",2018-04-02,92
"899","5/18/18",2,"雙翅目","搖蚊科","中性物種","小刺搖蚊","孕穗期","LO3","Chironomidae",2018-05-18,138
"900","4/20/18",2,"鞘翅目","象鼻蟲科","稻害者","水稻水象鼻蟲","分糵盛期","LO3","Curculionidae",2018-04-20,110
"901","5/18/18",1,"直翅目","蝗科","稻害者","台灣稻蝗","孕穗期","LO3","Acrididae",2018-05-18,138
"902","4/20/18",7,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","LO3","Delphacidae",2018-04-20,110
"903","5/3/18",2,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","LO3","Delphacidae",2018-05-03,123
"904","5/18/18",7,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LO3","Delphacidae",2018-05-18,138
"905","6/16/18",3,"半翅目","稻蝨科","稻害者","白背飛蝨","乳熟期","LO3","Delphacidae",2018-06-16,167
"906","4/2/18",2,"雙翅目","稻蝨科","稻害者","白背飛蝨","分糵期","LO3","Delphacidae",2018-04-02,92
"907","4/20/18",260,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","LO3","Chironomidae",2018-04-20,110
"908","4/2/18",2130,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵期","LO3","Chironomidae",2018-04-02,92
"909","5/18/18",4,"雙翅目","搖蚊科","中性物種","池畔搖蚊","孕穗期","LO3","Chironomidae",2018-05-18,138
"910","4/20/18",81,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","LO3","Chironomidae",2018-04-20,110
"911","4/2/18",43,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵期","LO3","Chironomidae",2018-04-02,92
"912","5/3/18",1,"雙翅目","沼蠅科","中性物種","長角沼蠅","分糵盛期","LO3","Sciomyzidae",2018-05-03,123
"913","6/2/18",3,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","LO3","Sciomyzidae",2018-06-02,153
"914","6/16/18",1,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","LO3","Sciomyzidae",2018-06-16,167
"915","6/30/18",7,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","LO3","Sciomyzidae",2018-06-30,181
"916","5/18/18",4,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","LO3","Cicadellidae",2018-05-18,138
"917","6/2/18",1,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","LO3","Cicadellidae",2018-06-02,153
"918","6/16/18",6,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","乳熟期","LO3","Cicadellidae",2018-06-16,167
"919","6/30/18",85,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","乳熟期","LO3","Cicadellidae",2018-06-30,181
"920","5/18/18",3,"半翅目","稻蝨科","稻害者","斑飛蝨","孕穗期","LO3","Delphacidae",2018-05-18,138
"921","6/2/18",2,"半翅目","稻蝨科","稻害者","斑飛蝨","孕穗期","LO3","Delphacidae",2018-06-02,153
"922","6/16/18",5,"半翅目","稻蝨科","稻害者","斑飛蝨","乳熟期","LO3","Delphacidae",2018-06-16,167
"923","6/30/18",2,"半翅目","稻蝨科","稻害者","斑飛蝨","乳熟期","LO3","Delphacidae",2018-06-30,181
"924","4/20/18",3,"蜘蛛目","長腳蛛科","掠食者","華麗長腳蛛","分糵盛期","LO3","Tetragnathidae",2018-04-20,110
"925","4/2/18",1,"半翅目","葉蟬科","稻害者","黑條黑尾葉蟬","分糵期","LO3","Cicadellidae",2018-04-02,92
"926","6/2/18",3,"半翅目","蔓椿科","稻害者","稻赤蔓椿","孕穗期","LO3","Pentatomidae",2018-06-02,153
"927","6/16/18",5,"半翅目","蔓椿科","稻害者","稻赤蔓椿","乳熟期","LO3","Pentatomidae",2018-06-16,167
"928","4/20/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","分糵盛期","LO3","Coccinellidae",2018-04-20,110
"929","5/18/18",2,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","LO3","Coccinellidae",2018-05-18,138
"930","6/2/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","LO3","Coccinellidae",2018-06-02,153
"931","6/16/18",2,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","乳熟期","LO3","Coccinellidae",2018-06-16,167
