Farm,Stage,Family.ID,Count,Guild,Guild2,Date,Order,Family,family_english,Guild.C,Genus,stage.C,julian_date
LO1,Flowering,Chi,30,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,池畔搖蚊,孕穗期,138
LO1,Flowering,Sci,19,Neutral,Detritivores,20180518,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,孕穗期,138
LO1,Flowering,Cic,2,Rice.Herbivore,Rice.herb,20180518,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,138
LO1,Flowering,Del,5,Rice.Herbivore,Rice.herb,20180518,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,孕穗期,138
LO1,Flowering,Coc,2,Predator,Predators,20180518,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,138
LO1,Flowering,Chi,12,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,鹽埕搖蚊,孕穗期,138
LO1,Flowering,Pte,1,Parasitoid,Parasitoid,20180518,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,孕穗期,138
LO1,Flowering,Ara,2,Predator,Predators,20180518,蜘蛛目,金蛛科,Araneidae,掠食者,,孕穗期,138
LO1,Flowering,Tet,2,Predator,Predators,20180518,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,,孕穗期,138
LO1,Flowering,Ich,1,Parasitoid,Parasitoid,20180518,膜翅目,姬蜂科,Ichneumonidae,擬寄生者,,孕穗期,138
LO1,Flowering,Ara,1,Predator,Predators,20180518,蜘蛛目,袋蛛科,Clubionidae ,掠食者,,孕穗期,138
LO1,Flowering,Chl,13,Neutral,Detritivores,20180518,雙翅目,稈蠅科,Chloropidae,中性物種,,孕穗期,138
LO1,Flowering,Ara,1,Predator,Predators,20180518,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,孕穗期,138
LO2,Flowering,Del,5,Rice.Herbivore,Rice.herb,20180518,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,138
LO2,Flowering,Chi,14,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,克利搖蚊,孕穗期,138
LO2,Flowering,Cic,7,Rice.Herbivore,Rice.herb,20180518,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,138
LO2,Flowering,Thr,3,Rice.Herbivore,Rice.herb,20180518,纓翅目,薊馬科,Thripidae,稻害者,稻薊馬,孕穗期,138
LO2,Flowering,Coc,1,Predator,Predators,20180518,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,138
LO2,Flowering,Chi,3,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,鹽埕搖蚊,孕穗期,138
LO2,Flowering,Pte,1,Parasitoid,Parasitoid,20180518,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,孕穗期,138
LO2,Flowering,Chr,1,Herbivore,Tour.herb,20180518,鞘翅目,金花蟲科,Chrysomelidae,植食者,,孕穗期,138
LO2,Flowering,Ara,3,Predator,Predators,20180518,蜘蛛目,金蛛科,Araneidae,掠食者,,孕穗期,138
LO2,Flowering,Dol,1,Predator,Predators,20180518,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,138
LO2,Flowering,Ara,1,Predator,Predators,20180518,蜘蛛目,紅螯蛛科,Cheiracanthiidae,掠食者,,孕穗期,138
LO2,Flowering,Ara,1,Predator,Predators,20180518,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,孕穗期,138
LO2,Flowering,Cer,1,Neutral,Detritivores,20180518,雙翅目,蠓科,Ceratopogonidae,中性物種,,孕穗期,138
LO3,Flowering,Chi,2,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,小刺搖蚊,孕穗期,138
LO3,Flowering,Acr,1,Rice.Herbivore,Rice.herb,20180518,直翅目,蝗科,Acrididae,稻害者,台灣稻蝗,孕穗期,138
LO3,Flowering,Del,7,Rice.Herbivore,Rice.herb,20180518,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,138
LO3,Flowering,Chi,4,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,池畔搖蚊,孕穗期,138
LO3,Flowering,Cic,4,Rice.Herbivore,Rice.herb,20180518,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,138
LO3,Flowering,Del,3,Rice.Herbivore,Rice.herb,20180518,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,孕穗期,138
LO3,Flowering,Coc,2,Predator,Predators,20180518,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,138
LO3,Flowering,Chi,1,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,隱搖蚊,孕穗期,138
LO3,Flowering,Chi,1,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,鹽埕搖蚊,孕穗期,138
LO3,Flowering,Ara,1,Predator,Predators,20180518,蜘蛛目,金蛛科,Araneidae,掠食者,,孕穗期,138
LO3,Flowering,Dol,4,Predator,Predators,20180518,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,138
LO3,Flowering,Eph,3,Neutral,Detritivores,20180518,雙翅目,渚蠅科,Ephydridae,中性物種,,孕穗期,138
LO3,Flowering,Cer,2,Predator,Predators,20180518,雙翅目,蠓科 ,Ceratopogonidae,掠食者,,孕穗期,138
LC1,Flowering,Ant,1,Predator,Predators,20180518,半翅目,花椿科,Anthocoridae,掠食者,小黑花椿象,孕穗期,138
LC1,Flowering,Chr,1,Herbivore,Tour.herb,20180518,鞘翅目,金花蟲科,Chrysomelidae,植食者,,孕穗期,138
LC1,Flowering,Ara,2,Predator,Predators,20180518,蜘蛛目,金蛛科,Araneidae,掠食者,,孕穗期,138
LC1,Flowering,Dol,1,Predator,Predators,20180518,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,138
LC1,Flowering,Tet,2,Predator,Predators,20180518,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,日本長腳蛛,孕穗期,138
LC1,Flowering,Tet,1,Predator,Predators,20180518,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,華麗長腳蛛,孕穗期,138
LC1,Flowering,Ich,1,Parasitoid,Parasitoid,20180518,膜翅目,姬蜂科,Ichneumonidae,擬寄生者,,孕穗期,138
LC1,Flowering,Tac,1,Parasitoid,Parasitoid,20180518,雙翅目,寄蠅科,Tachinidae,擬寄生者,,孕穗期,138
LC1,Flowering,Eph,2,Neutral,Detritivores,20180518,雙翅目,渚蠅科,Ephydridae,中性物種,,孕穗期,138
LC1,Flowering,Ara,1,Predator,Predators,20180518,蜘蛛目,袋蛛科,Clubionidae ,掠食者,,孕穗期,138
LC1,Flowering,Chl,1,Predator,Predators,20180518,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,孕穗期,138
LC1,Flowering,Chi,35,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,池畔搖蚊,孕穗期,138
LC1,Flowering,Chi,5,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,克利搖蚊,孕穗期,138
LC1,Flowering,Cic,1,Rice.Herbivore,Rice.herb,20180518,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,138
LC1,Flowering,Enc,1,Parasitoid,Parasitoid,20180518,膜翅目,跳小蜂科,Encyrtidae,擬寄生者,,孕穗期,138
LC1,Flowering,Del,2,Rice.Herbivore,Rice.herb,20180518,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,138
LC1,Flowering,Del,5,Rice.Herbivore,Rice.herb,20180518,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,孕穗期,138
LC1,Flowering,Coc,1,Predator,Predators,20180518,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,138
LC2,Flowering,Del,9,Rice.Herbivore,Rice.herb,20180518,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,138
LC2,Flowering,Chi,18,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,克利搖蚊,孕穗期,138
LC2,Flowering,Sci,3,Neutral,Detritivores,20180518,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,孕穗期,138
LC2,Flowering,Cic,3,Rice.Herbivore,Rice.herb,20180518,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,138
LC2,Flowering,Tet,1,Predator,Predators,20180518,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,華麗長腳蛛,孕穗期,138
LC2,Flowering,Thr,3,Rice.Herbivore,Rice.herb,20180518,纓翅目,薊馬科,Thripidae,稻害者,稻薊馬,孕穗期,138
LC2,Flowering,Chi,7,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,鹽埕搖蚊,孕穗期,138
MO3,Tillering,Ara,1,Predator,Predators,20180518,蜘蛛目,皿網蛛科,Linyphiidae,掠食者,,分?盛期,138
LC2,Flowering,Pte,3,Parasitoid,Parasitoid,20180518,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,孕穗期,138
LC2,Flowering,Ara,4,Predator,Predators,20180518,蜘蛛目,金蛛科,Araneidae,掠食者,,孕穗期,138
LC2,Flowering,Dol,1,Predator,Predators,20180518,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,138
LC2,Flowering,Ara,1,Predator,Predators,20180518,蜘蛛目,狼蛛科,Lycosidae,掠食者,,孕穗期,138
LC2,Flowering,Pip,7,Parasitoid,Parasitoid,20180518,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,孕穗期,138
LC2,Flowering,Ara,1,Predator,Predators,20180518,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,孕穗期,138
LC2,Flowering,Cer,2,Neutral,Detritivores,20180518,雙翅目,蠓科,Ceratopogonidae,中性物種,,孕穗期,138
LC3,Flowering,Cul,1,Neutral,Detritivores,20180518,雙翅目,蚊科,Culicidae,中性物種,,孕穗期,138
LC3,Flowering,Eph,4,Neutral,Detritivores,20180518,雙翅目,渚蠅科,Ephydridae,中性物種,,孕穗期,138
LC3,Flowering,Chi,2,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,,孕穗期,138
LC3,Flowering,Coc,3,Predator,Predators,20180518,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,138
LC3,Flowering,Dol,3,Predator,Predators,20180518,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,138
LC3,Flowering,Tet,2,Predator,Predators,20180518,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,,孕穗期,138
LC3,Flowering,Ara,1,Predator,Predators,20180518,蜘蛛目,紅螯蛛科,Cheiracanthiidae,掠食者,,孕穗期,138
LC3,Flowering,Hps,1,Predator,Predators,20180518,毛翅目,紋石蛾科,Hydropsychidae,掠食者,,孕穗期,138
LC3,Flowering,Ara,1,Predator,Predators,20180518,蜘蛛目,蠅虎科,Salticidae,掠食者,,孕穗期,138
LC3,Flowering,Del,5,Rice.Herbivore,Rice.herb,20180518,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,138
LC3,Flowering,Del,7,Rice.Herbivore,Rice.herb,20180518,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,孕穗期,138
LC3,Flowering,Sce,1,Parasitoid,Parasitoid,20180518,膜翅目,緣腹細蜂科,Scelionidae,擬寄生者,,孕穗期,138
SO1,Tillering,Del,3,Rice.Herbivore,Rice.herb,20180518,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,分?盛期,138
SO1,Tillering,Chi,4,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,克利搖蚊,分?盛期,138
SO1,Tillering,Sci,3,Neutral,Detritivores,20180518,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,分?盛期,138
SO1,Tillering,Coe,2,Predator,Predators,20180518,蜻蛉目,細蟌科,Coenagrionidae,掠食者,青紋細蟌,分?盛期,138
SO1,Tillering,Del,9,Rice.Herbivore,Rice.herb,20180518,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,分?盛期,138
SO1,Tillering,Chi,1,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,隱搖蚊,分?盛期,138
SO1,Tillering,Chi,12,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,鹽埕搖蚊,分?盛期,138
SO1,Tillering,Ath,3,Neutral,Detritivores,20180518,雙翅目,花蠅科,Anthomyiidae,中性物種,,分?盛期,138
SO1,Tillering,Dol,1,Predator,Predators,20180518,雙翅目,長足虻科,Dolichopodidae,掠食者,,分?盛期,138
SO1,Tillering,Tet,1,Predator,Predators,20180518,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,,分?盛期,138
SO1,Tillering,Ara,1,Predator,Predators,20180518,蜘蛛目,紅螯蛛科,Cheiracanthiidae,掠食者,,分?盛期,138
SO1,Tillering,Cul,1,Neutral,Detritivores,20180518,雙翅目,蚊科,Culicidae,中性物種,,分?盛期,138
SO1,Tillering,Tac,1,Parasitoid,Parasitoid,20180518,雙翅目,寄蠅科,Tachinidae,擬寄生者,,分?盛期,138
SO1,Tillering,Eph,2,Neutral,Detritivores,20180518,雙翅目,渚蠅科,Ephydridae,中性物種,,分?盛期,138
SO1,Tillering,Eph,3,Neutral,Detritivores,20180518,雙翅目,渚蠅科,Ephydridae,中性物種,,分?盛期,138
SO1,Tillering,Cer,5,Predator,Predators,20180518,雙翅目,蠓科,Ceratopogonidae,掠食者,,分?盛期,138
SC1,Flowering,Chl,1,Predator,Predators,20180518,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,孕穗期,138
SC1,Flowering,Del,3,Rice.Herbivore,Rice.herb,20180518,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,138
SC1,Flowering,Chi,3,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,池畔搖蚊,孕穗期,138
SC1,Flowering,Sci,1,Neutral,Detritivores,20180518,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,孕穗期,138
SC1,Flowering,Tet,1,Predator,Predators,20180518,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,華麗長腳蛛,孕穗期,138
SC1,Flowering,Cic,1,Rice.Herbivore,Rice.herb,20180518,半翅目,葉蟬科,Cicadellidae,稻害者,黑唇斑葉蟬,孕穗期,138
SC1,Flowering,Tet,1,Predator,Predators,20180518,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,綠鱗長腳蛛,孕穗期,138
SC1,Flowering,Eph,1,Predator,Predators,20180518,雙翅目,渚蠅科,Ephydridae,掠食者,螳水蠅,孕穗期,138
SC1,Flowering,Chi,1,Neutral,Detritivores,20180518,雙翅目,搖蚊科,Chironomidae,中性物種,隱搖蚊,孕穗期,138
SC1,Flowering,Dol,3,Predator,Predators,20180518,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,138
SC1,Flowering,Eph,1,Neutral,Detritivores,20180518,雙翅目,渚蠅科,Ephydridae,中性物種,,孕穗期,138
SC1,Flowering,Chl,2,Neutral,Detritivores,20180518,雙翅目,稈蠅科,Chloropidae,中性物種,,孕穗期,138
SC1,Flowering,Eul,1,Parasitoid,Parasitoid,20180518,膜翅目,釉小蜂科,Eulophidae,擬寄生者,,孕穗期,138
MO2,Flowering,Psp,1,Herbivore,Tour.herb,20180518,半翅目,龜椿科,Plataspidae ,植食者,,孕穗期,138
MO3,Tillering,Rhy,1,Herbivore,Tour.herb,20180518,半翅目,地緣椿科,Rhyparochromidae,植食者,,分?盛期,138
MO2,Flowering,Ttt,1,Herbivore,Tour.herb,20180518,直翅目,螽斯科,Tettigoniidae,植食者,,孕穗期,138
MC2,Flowering,Lym,1,Herbivore,Tour.herb,20180518,鱗翅目,毒蛾科,Lymantriidae,植食者,,孕穗期,138
MO2,Flowering,Trc,1,Parasitoid,Parasitoid,20180518,膜翅目,赤眼蜂科,Trichogrammatidae,擬寄生者,,孕穗期,138
MO1,Flowering,Hel,1,Neutral,Detritivores,20180602,雙翅目,日蠅科,Heleomyzidae,中性物種,,孕穗期,153
MO1,Flowering,Elt,1,Neutral,Detritivores,20180602,鞘翅目,叩頭蟲科,Elateridae,中性物種,,孕穗期,153
MO2,Ripening,Hel,4,Neutral,Detritivores,20180602,雙翅目,日蠅科,Heleomyzidae,中性物種,,乳熟期,153
MC1,Flowering,Hel,1,Neutral,Detritivores,20180602,雙翅目,日蠅科,Heleomyzidae,中性物種,,孕穗期,153
LO2,Flowering,Hel,3,Neutral,Detritivores,20180602,雙翅目,日蠅科,Heleomyzidae,中性物種,,孕穗期,153
LC2,Flowering,Hel,7,Neutral,Detritivores,20180602,雙翅目,日蠅科,Heleomyzidae,中性物種,,孕穗期,153
LC3,Flowering,Epr,1,Neutral,Detritivores,20180602,蜉蝣目,蜉蝣科,Ephemeridae,中性物種,,孕穗期,153
MO1,Flowering,Chl,1,Predator,Predators,20180602,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,孕穗期,153
MO1,Flowering,Myr,1,Parasitoid,Parasitoid,20180602,膜翅目,纓小蜂科,Mymaridae,擬寄生者,Gonatocerus,孕穗期,153
MO1,Flowering,Pyl,1,Rice.Herbivore,Rice.herb,20180602,鱗翅目,螟蛾科,Pyralidae,稻害者,二化螟,孕穗期,153
MO1,Flowering,Acr,2,Rice.Herbivore,Rice.herb,20180602,直翅目,蝗科,Acrididae,稻害者,小稻蝗,孕穗期,153
MO1,Flowering,Acr,5,Rice.Herbivore,Rice.herb,20180602,直翅目,蝗科,Acrididae,稻害者,台灣稻蝗,孕穗期,153
MO1,Flowering,Eph,2,Predator,Predators,20180602,雙翅目,渚蠅科,Ephydridae,掠食者,泥渚蠅,孕穗期,153
MO1,Flowering,Coe,1,Predator,Predators,20180602,蜻蛉目,細蟌科,Coenagrionidae,掠食者,青紋細蟌,孕穗期,153
MO1,Flowering,Nym,1,Rice.Herbivore,Rice.herb,20180602,鱗翅目,蛺蝶科,Nymphalidae,稻害者,淡色樹蔭蝶,孕穗期,153
MO1,Flowering,Del,2,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,孕穗期,153
MO1,Flowering,Cic,3,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,黑條黑尾葉蟬,孕穗期,153
MO1,Flowering,Pen,1,Rice.Herbivore,Rice.herb,20180602,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,孕穗期,153
MO1,Flowering,Sph,1,Neutral,Detritivores,20180602,雙翅目,大附蠅科,Sphaeroceridae,中性物種,,孕穗期,153
MO1,Flowering,Ich,1,Parasitoid,Parasitoid,20180602,膜翅目,姬蜂科,Ichneumonidae,擬寄生者,,孕穗期,153
MO1,Flowering,Eph,1,Neutral,Detritivores,20180602,雙翅目,渚蠅科,Ephydridae,中性物種,,孕穗期,153
MO1,Flowering,Chl,3,Neutral,Detritivores,20180602,雙翅目,稈蠅科,Chloropidae,中性物種,,孕穗期,153
MO1,Flowering,Emp,1,Predator,Predators,20180602,雙翅目,舞虻科,Empididae,掠食者,,孕穗期,153
MO1,Flowering,Lau,1,Neutral,Detritivores,20180602,雙翅目,縞蠅科,Lauxaniidae,中性物種,,孕穗期,153
MO1,Flowering,Ara,1,Predator,Predators,20180602,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,孕穗期,153
MO2,Ripening,Ant,7,Predator,Predators,20180602,半翅目,花椿科,Anthocoridae,掠食者,小黑花椿象,乳熟期,153
MO2,Ripening,Acr,2,Rice.Herbivore,Rice.herb,20180602,直翅目,蝗科,Acrididae,稻害者,台灣稻蝗,乳熟期,153
MO2,Ripening,Del,72,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,乳熟期,153
MO2,Ripening,Aly,3,Rice.Herbivore,Rice.herb,20180602,半翅目,蛛緣椿科,Alydidae,稻害者,禾蛛緣椿,乳熟期,153
MO2,Ripening,Sci,3,Neutral,Detritivores,20180602,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,153
MO2,Ripening,Pen,8,Rice.Herbivore,Rice.herb,20180602,半翅目,椿象科,Pentatomidae,稻害者,南方綠椿象,乳熟期,153
MO2,Ripening,Cic,44,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,153
MO2,Ripening,Tet,1,Predator,Predators,20180602,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,華麗長角蛛,乳熟期,153
MO2,Ripening,Cor,1,Rice.Herbivore,Rice.herb,20180602,半翅目,緣椿科,Coreidae,稻害者,稻刺緣椿,乳熟期,153
MO2,Ripening,Coc,3,Predator,Predators,20180602,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,乳熟期,153
MO2,Ripening,Nit,2,Neutral,Detritivores,20180602,鞘翅目,出尾蟲科,Nitidulidae,中性物種,,乳熟期,153
MO2,Ripening,Car,1,Predator,Predators,20180602,鞘翅目,步行蟲科,Carabidae,掠食者,,乳熟期,153
MO2,Ripening,Ath,4,Neutral,Detritivores,20180602,雙翅目,花蠅科,Anthomyiidae,中性物種,,乳熟期,153
MO2,Ripening,Pte,7,Parasitoid,Parasitoid,20180602,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,乳熟期,153
MO2,Ripening,Ara,1,Predator,Predators,20180602,蜘蛛目,金蛛科,Araneidae,掠食者,,乳熟期,153
MO2,Ripening,Dol,4,Predator,Predators,20180602,雙翅目,長足虻科,Dolichopodidae,掠食者,,乳熟期,153
MO2,Ripening,Cul,1,Neutral,Detritivores,20180602,雙翅目,蚊科,Culicidae,中性物種,,乳熟期,153
MO2,Ripening,Tri,1,Herbivore,Tour.herb,20180602,直翅目,蚤蝗科,Tridactylidae,植食者,,乳熟期,153
MO2,Ripening,Tac,4,Parasitoid,Parasitoid,20180602,雙翅目,寄生蠅科,Tachinidae,擬寄生者,,乳熟期,153
MO2,Ripening,Ara,1,Predator,Predators,20180602,蜘蛛目,跳蛛科,Salticidae,掠食者,,乳熟期,153
MO2,Ripening,Pyl,3,Rice.Herbivore,Rice.herb,20180602,鱗翅目,螟蛾科,Pyralidae,稻害者,,乳熟期,153
MO2,Ripening,Ara,4,Predator,Predators,20180602,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,乳熟期,153
MO2,Ripening,For,1,Predator,Predators,20180602,膜翅目,蟻科,Formicidae,掠食者,,乳熟期,153
MO2,Ripening,Dry,5,Parasitoid,Parasitoid,20180602,膜翅目,鐮蜂科,Dryinidae,擬寄生者,,乳熟期,153
MO3,Tillering,Mir,1,Predator,Predators,20180602,半翅目,盲椿科,Miridae,,,分?盛期,153
MO3,Tillering,Pte,6,Parasitoid,Parasitoid,20180602,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,分?盛期,153
MO3,Tillering,Dol,1,Predator,Predators,20180602,雙翅目,長足虻科,Dolichopodidae,掠食者,,分?盛期,153
MO3,Tillering,Aly,1,Rice.Herbivore,Rice.herb,20180602,半翅目,蛛緣椿科,Alydidae,稻害者,,分?盛期,153
MO3,Tillering,Pen,4,Rice.Herbivore,Rice.herb,20180602,半翅目,椿科,Pentatomidae,稻害者,,分?盛期,153
MO3,Tillering,Cic,1,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,分?盛期,153
MO3,Tillering,Cic,1,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,黑條黑尾葉蟬,分?盛期,153
MO3,Tillering,Del,1,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,分?盛期,153
MO3,Tillering,Del,2,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,分?盛期,153
MO3,Tillering,Pen,1,Rice.Herbivore,Rice.herb,20180602,半翅目,蔓椿科,Pentatomidae,稻害者,,分?盛期,153
MO3,Tillering,Acr,2,Rice.Herbivore,Rice.herb,20180602,直翅目,蝗科,Acrididae,稻害者,小稻蝗,分?盛期,153
MO3,Tillering,Coc,2,Predator,Predators,20180602,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,分?盛期,153
MC1,Flowering,Ant,1,Predator,Predators,20180602,半翅目,花椿科,Anthocoridae,掠食者,小黑花椿象,孕穗期,153
MC1,Flowering,Chr,1,Herbivore,Tour.herb,20180602,鞘翅目,金花蟲科,Chrysomelidae,植食者,,孕穗期,153
MC1,Flowering,Tet,1,Predator,Predators,20180602,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,,孕穗期,153
MC1,Flowering,Eph,1,Neutral,Detritivores,20180602,雙翅目,渚蠅科,Ephydridae,中性物種,,孕穗期,153
MC1,Flowering,Eph,1,Neutral,Detritivores,20180602,雙翅目,渚蠅科,Ephydridae,中性物種,,孕穗期,153
MC1,Flowering,Chl,1,Predator,Predators,20180602,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,孕穗期,153
MC1,Flowering,Chl,3,Neutral,Detritivores,20180602,雙翅目,稈蠅科,Chloropidae,中性物種,,孕穗期,153
MC1,Flowering,Chl,1,Neutral,Detritivores,20180602,雙翅目,稈蠅科,Chloropidae,中性物種,,孕穗期,153
MC1,Flowering,Pen,1,Rice.Herbivore,Rice.herb,20180602,半翅目,椿科,Pentatomidae,稻害者,南方綠椿象,孕穗期,153
MC1,Flowering,Pen,1,Herbivore,Tour.herb,20180602,半翅目,椿科,Pentatomidae,植食者,黃盾背椿象,孕穗期,153
MC1,Flowering,Cic,8,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,153
MC1,Flowering,Cic,5,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,黑條黑尾葉蟬,孕穗期,153
MC1,Flowering,Cic,7,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,,孕穗期,153
MC1,Flowering,Api,1,Neutral,Detritivores,20180602,膜翅目,蜜蜂科,Apidae,中性物種,,孕穗期,153
MC1,Flowering,Del,6,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,153
MC1,Flowering,Pen,11,Rice.Herbivore,Rice.herb,20180602,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,孕穗期,153
MC1,Flowering,Acr,2,Rice.Herbivore,Rice.herb,20180602,直翅目,蝗科,Acrididae,稻害者,小稻蝗,孕穗期,153
MC1,Flowering,Acr,4,Rice.Herbivore,Rice.herb,20180602,直翅目,蝗科,Acrididae,稻害者,台灣稻蝗,孕穗期,153
MC1,Flowering,Coc,4,Predator,Predators,20180602,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,153
MC1,Flowering,Ara,2,Predator,Predators,20180602,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,孕穗期,153
MC3,Flowering,Chi,2,Neutral,Detritivores,20180602,雙翅目,搖蚊科,Chironomidae,中性物種,小刺搖蚊,孕穗期,153
